index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.0020479478,475.9700525205805,1136.7461244663739,473.73046875,0.01806640625,-750.1201,189.27928,93.8134,29.339968,10.572594,8.668318,3.7659664,-9.177008,-11.056011,-6.6924376,-6.0920095,-5.0919724,-3.9210107,17,BTb-ord-B1-mf-N-T16u
1,0.0048821107,396.02452261709846,768.1231716480922,495.263671875,0.02197265625,-698.85535,228.03201,109.75268,25.85264,-5.0992737,-5.970166,-6.8598785,-11.010483,-5.9263487,-4.5638957,-10.379683,-8.181171,-6.519852,17,BTb-ord-B1-mf-N-T16u
2,0.0061206864,375.9512112609185,596.6495927567336,484.4970703125,0.02685546875,-667.6847,253.51343,108.503975,18.053082,-6.3180375,-9.09128,-8.486334,-9.940232,-8.821859,-6.4829583,-14.369289,-12.641257,-5.7576375,17,BTb-ord-B1-mf-N-T16u
3,0.00759346,369.1472431420293,538.3077882590992,484.4970703125,0.01611328125,-658.16223,259.3794,103.8594,20.57658,0.15785596,-7.379957,-9.407568,-15.506636,-16.377731,-9.12649,-10.402716,-9.965543,-6.0010185,17,BTb-ord-B1-mf-N-T16u
4,0.008783581,357.59925487349733,532.235591761496,484.4970703125,0.02001953125,-663.0587,257.76495,107.600525,26.860725,2.6439815,-3.7935228,-10.663394,-19.548595,-21.47239,-7.785776,-5.4428263,-11.385552,-5.104741,17,BTb-ord-B1-mf-N-T16u
5,0.008656566,359.94388578222805,515.0606851342644,495.263671875,0.0234375,-663.49963,261.9547,113.40282,24.503838,-0.67197055,-4.93113,-14.453915,-21.116241,-19.365685,-6.5856338,-6.4066415,-9.281877,-5.3523674,17,BTb-ord-B1-mf-N-T16u
6,0.009753045,362.3096347644758,519.5177258275645,495.263671875,0.0244140625,-659.07074,259.70795,111.355835,27.328613,2.0243406,-8.013788,-18.199108,-21.073181,-20.091259,-7.616898,-6.9038754,-8.402967,-5.164295,17,BTb-ord-B1-mf-N-T16u
7,0.00953007,365.8408145054028,512.1298885203223,495.263671875,0.02685546875,-657.47473,258.94916,107.47301,25.84566,5.827821,-3.9014165,-19.920517,-28.036861,-23.036499,-7.6378927,-5.536278,-6.5577197,-7.0471916,17,BTb-ord-B1-mf-N-T16u
8,0.010061028,360.30616132521067,513.3037161632793,484.4970703125,0.02587890625,-660.8678,259.1748,106.60368,22.992035,7.4903727,2.8521984,-19.063728,-33.172935,-21.867476,-8.191353,-5.3099847,-6.8093534,-8.276722,17,BTb-ord-B1-mf-N-T16u
9,0.010210583,358.3713302266752,526.3329453924664,484.4970703125,0.0234375,-664.24194,254.60947,111.45215,28.990078,8.753439,0.27001366,-21.388653,-33.408913,-20.796417,-6.21535,-3.7498198,-4.9236555,-10.6012,17,BTb-ord-B1-mf-N-T16u
10,0.009899409,360.93130286683805,526.8889427885227,495.263671875,0.0234375,-664.76074,254.30463,117.440704,32.305466,5.1283083,-5.369393,-20.50408,-31.277294,-20.87185,-5.1565585,-2.0055416,-7.724472,-10.647115,17,BTb-ord-B1-mf-N-T16u
11,0.010553203,362.05543658276747,504.3959989096877,495.263671875,0.02197265625,-661.4807,259.75787,115.22043,28.006319,3.5660462,-4.8293524,-19.906654,-29.812359,-21.577965,-4.391739,-4.891216,-9.625483,-8.011207,17,BTb-ord-B1-mf-N-T16u
12,0.009803794,361.03590702426146,500.3396242999534,495.263671875,0.021484375,-655.98096,259.7035,108.14895,26.534,7.0202456,-1.1275834,-21.27744,-31.759188,-21.95052,-3.208353,-6.0074334,-10.3079605,-7.0844145,17,BTb-ord-B1-mf-N-T16u
13,0.010549263,347.58429043435973,512.6137227847527,484.4970703125,0.021484375,-660.8654,255.78882,108.43521,28.038902,7.9751453,5.0831337,-15.635585,-30.141272,-23.669727,-4.9007797,-9.638706,-12.183094,-5.1521273,17,BTb-ord-B1-mf-N-T16u
14,0.010172524,342.68290484283415,522.620157274387,441.4306640625,0.02099609375,-664.57245,254.24207,111.44529,30.032955,10.822424,3.1657383,-14.359274,-26.04654,-22.924797,-5.9087543,-13.054148,-11.475954,-1.7488699,17,BTb-ord-B1-mf-N-T16u
15,0.010596159,350.41945406414044,501.1025495333684,484.4970703125,0.02197265625,-661.9033,256.57593,110.963165,34.511436,12.7342005,-4.3411174,-20.20163,-26.769787,-21.531784,-3.1025515,-9.608431,-9.492756,-2.537415,17,BTb-ord-B1-mf-N-T16u
16,0.010687957,361.7574642380315,488.69087830927066,495.263671875,0.021484375,-660.84973,260.74573,114.57317,31.859957,5.896039,-5.560084,-20.210508,-28.30336,-23.950264,-0.46282506,-5.887318,-10.090797,-3.9575846,17,BTb-ord-B1-mf-N-T16u
17,0.01056859,361.50925570578016,507.4204727028587,495.263671875,0.02197265625,-660.6168,261.1919,117.37745,25.552437,2.153772,-2.3276997,-14.853886,-26.551117,-25.451921,-5.609337,-6.399849,-10.2202,-2.5285363,17,BTb-ord-B1-mf-N-T16u
