index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.00051558024,2773.1435521101207,1903.5880862291724,4661.9384765625,0.12353515625,-730.0635,60.007828,-25.071846,17.439756,-18.057821,-19.461372,-2.8178673,-2.5206084,18.156172,17.069977,-11.481005,-35.231102,-20.471008,61,A#5
1,0.0012133371,2678.2280397269055,1932.7072876824395,4661.9384765625,0.17236328125,-661.1875,70.00008,-32.71704,16.543951,-23.807972,-20.7611,-7.042198,-4.325921,17.034945,13.247429,-10.977711,-37.708336,-16.211594,61,A#5
2,0.0017731705,2667.0028083503194,1939.8485766314113,4672.705078125,0.21875,-621.5849,58.38015,-35.50318,10.664387,-33.063942,-25.0194,-4.914874,-0.56709695,16.144308,6.7322216,-16.853762,-39.043198,-7.6785474,61,A#5
3,0.0021934938,2643.962663078878,1891.5801569901398,4672.705078125,0.19677734375,-610.5102,51.907993,-32.27407,13.969522,-33.296814,-24.79177,-3.7444935,1.7295487,13.021572,1.8200777,-23.693756,-39.91902,-8.296766,61,A#5
4,0.002534066,2720.4471055943804,1849.3750481345585,4672.705078125,0.18359375,-617.9266,50.65496,-26.313877,18.896774,-30.990753,-18.746958,-3.5929992,0.6775799,8.111352,2.2967708,-19.62248,-34.696686,-10.245338,61,A#5
5,0.0027123403,2693.7321319957164,1816.629718708473,4672.705078125,0.1826171875,-625.17206,46.115784,-24.126501,19.672394,-30.42487,-18.319498,-6.5311766,0.30237615,7.4117613,4.8658066,-18.36082,-34.799618,-12.808582,61,A#5
6,0.002850652,2720.4014108117112,1845.5522420641928,4672.705078125,0.18115234375,-613.00574,47.604958,-24.366737,20.408493,-32.3948,-20.409103,-6.8153596,-2.533814,4.3139,1.9717913,-20.977076,-36.50942,-14.52576,61,A#5
7,0.00298698,2742.6575752499575,1814.3939012882681,4683.4716796875,0.1904296875,-610.0045,46.974365,-27.477867,16.957367,-36.999466,-20.495577,-7.4281416,-2.2264147,2.3581746,-0.3649037,-22.084816,-34.811382,-11.801245,61,A#5
8,0.0031356537,2733.702828584081,1814.501680772688,4683.4716796875,0.2060546875,-605.59845,47.696556,-28.746788,20.305954,-32.350727,-20.626411,-10.935158,-4.3936167,3.7483692,1.6074991,-20.87892,-36.012245,-11.963861,61,A#5
9,0.0032545812,2712.15116039624,1789.891841726922,4683.4716796875,0.2138671875,-606.3419,50.625397,-29.920227,20.839777,-26.783203,-18.833853,-8.096882,-2.8978674,9.752434,2.2063713,-17.991585,-33.28224,-12.322172,61,A#5
10,0.003429271,2716.7045745413848,1797.5343158186495,4683.4716796875,0.212890625,-597.94055,51.81025,-29.502014,21.170666,-30.640846,-21.345665,-10.982075,-3.8346105,8.30912,6.022457,-17.214584,-33.95141,-16.664986,61,A#5
11,0.003690404,2808.6548193805093,1856.6221875546928,4683.4716796875,0.19921875,-593.59094,45.24292,-24.510254,21.54005,-33.337986,-21.05738,-10.574312,-5.0508785,3.65793,5.9444685,-20.267574,-31.243183,-15.847062,61,A#5
12,0.0040899385,2844.9630566725286,1890.389118081304,4672.705078125,0.18359375,-590.3825,41.800144,-22.313389,18.432138,-32.09053,-20.257229,-6.8105373,0.43475038,6.47387,7.9074874,-24.615658,-31.714602,-14.076143,61,A#5
13,0.004474506,2706.744177379589,1880.8860370159866,4661.9384765625,0.1708984375,-587.4916,41.290512,-25.417683,14.24479,-30.892864,-23.94863,-11.956097,-1.2526927,6.1528935,5.0646324,-31.024464,-33.41877,-15.906043,61,A#5
