index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.0012342626,581.7526857620737,1341.3599327107086,516.796875,0.0107421875,-779.10034,154.02121,101.5099,46.900093,6.270171,-13.826813,-15.711302,-8.827249,-5.6786275,-7.8644915,-9.130734,-8.327191,-6.113246,14,BTb-ord-A#3-pp-N-T13d
1,0.0023055125,577.3521588471117,1413.0867859908792,452.197265625,0.01611328125,-783.49335,141.01396,96.71395,51.435085,15.240988,-6.0082426,-14.154715,-9.982566,-7.6919975,-9.976284,-13.844741,-8.3794,-5.367872,14,BTb-ord-A#3-pp-N-T13d
2,0.0032723246,475.8894011956709,1202.7744135955575,312.2314453125,0.021484375,-796.8509,127.746254,89.272285,51.783096,20.626411,2.2586575,-8.281242,-7.736639,-8.168344,-10.623896,-10.61507,-10.122803,-8.380726,14,BTb-ord-A#3-pp-N-T13d
3,0.004063665,445.7021812265183,1107.7443169298192,322.998046875,0.02099609375,-796.1651,125.50631,87.3934,48.862946,15.769861,0.6614717,-7.933936,-7.984089,-11.829608,-10.597009,-8.122032,-10.327999,-11.374739,14,BTb-ord-A#3-pp-N-T13d
4,0.004820116,428.16197299570854,1041.497417413445,452.197265625,0.02099609375,-801.99426,119.900635,86.57675,49.583595,15.609893,-1.2655025,-10.93833,-11.509693,-13.075617,-10.050623,-9.996369,-10.693402,-12.269306,14,BTb-ord-A#3-pp-N-T13d
5,0.0053927763,419.67640362960054,992.6961399861618,462.9638671875,0.021484375,-800.57294,119.55856,85.481674,47.976997,11.79433,-5.268031,-14.888361,-16.343304,-13.616697,-8.59239,-9.602508,-10.357391,-12.868273,14,BTb-ord-A#3-pp-N-T13d
6,0.005877649,403.5261782184489,931.4375431270928,462.9638671875,0.02099609375,-796.8527,120.52556,77.79009,43.26172,11.536011,-5.1559777,-11.036615,-15.737444,-16.866873,-9.881424,-8.915858,-10.384232,-10.178675,14,BTb-ord-A#3-pp-N-T13d
7,0.0063153394,399.0600129311749,915.4654428226321,462.9638671875,0.02099609375,-798.1583,117.55783,73.41703,40.134987,12.820849,-2.5439672,-9.133457,-14.6519375,-20.883585,-15.272606,-12.501957,-11.604555,-11.941876,14,BTb-ord-A#3-pp-N-T13d
8,0.0065229577,397.79318822388416,896.7405808761437,462.9638671875,0.02099609375,-796.939,120.25508,76.543846,38.540367,8.397877,-6.488093,-12.107768,-14.463328,-18.898438,-16.70574,-15.633893,-10.347782,-10.10257,14,BTb-ord-A#3-pp-N-T13d
9,0.0065526324,388.97269038187824,854.2447087727264,462.9638671875,0.02099609375,-797.9949,122.13083,76.71066,38.581356,8.450666,-6.6277113,-13.591419,-16.127213,-15.101963,-14.760227,-14.959411,-8.953655,-8.663403,14,BTb-ord-A#3-pp-N-T13d
10,0.0063663553,392.0556372974705,879.3237059639598,462.9638671875,0.021484375,-799.26843,121.10063,75.3945,37.38661,11.08263,-3.4535992,-11.861301,-15.417306,-14.37715,-12.3805065,-13.155702,-9.864685,-7.8264313,14,BTb-ord-A#3-pp-N-T13d
11,0.0060786544,398.22040586740206,926.3923076494201,462.9638671875,0.02099609375,-802.19305,117.46828,76.03972,38.73359,12.338221,-1.6156899,-8.634927,-12.940611,-14.054827,-12.260471,-11.373247,-9.082972,-7.131035,14,BTb-ord-A#3-pp-N-T13d
12,0.0057984157,405.82982051409164,965.6427577386472,462.9638671875,0.02099609375,-805.93976,114.063576,75.48674,40.080795,17.325722,3.4786787,-7.4313107,-11.271754,-15.379122,-15.85482,-13.484479,-9.146159,-5.693754,14,BTb-ord-A#3-pp-N-T13d
13,0.005496622,412.48394776612645,978.0861640877964,462.9638671875,0.02099609375,-802.90125,118.10349,76.381424,41.354942,19.711624,2.3107314,-10.733955,-15.994986,-16.202904,-13.856178,-12.42355,-10.782879,-7.031809,14,BTb-ord-A#3-pp-N-T13d
14,0.0053291,413.57720831306443,969.0692676347177,462.9638671875,0.02099609375,-806.2902,114.29907,76.3796,44.23608,19.448246,-0.23941645,-14.037695,-17.546608,-14.544779,-10.180128,-12.540518,-13.530222,-9.754829,14,BTb-ord-A#3-pp-N-T13d
15,0.0051551387,417.5252238241344,979.785423839844,462.9638671875,0.021484375,-809.5627,110.100296,75.06269,47.367493,20.5602,1.5909684,-10.697657,-13.843146,-11.848943,-9.61019,-10.773569,-11.444988,-10.537701,14,BTb-ord-A#3-pp-N-T13d
16,0.0050823814,427.88587404141686,1026.877388095891,462.9638671875,0.021484375,-809.82446,109.35778,76.72075,44.98237,18.900375,1.9194487,-11.668478,-14.256289,-12.632839,-11.390323,-13.532543,-11.433111,-8.958164,14,BTb-ord-A#3-pp-N-T13d
17,0.0051033557,428.76277277565873,1028.5554572614178,462.9638671875,0.02099609375,-810.324,109.87427,78.93065,43.789463,15.762516,0.017687023,-13.222744,-13.636697,-12.650707,-11.583155,-10.881307,-12.567633,-11.769881,14,BTb-ord-A#3-pp-N-T13d
18,0.0051404093,425.1277786443319,1009.7384855624384,462.9638671875,0.02099609375,-811.8542,110.150085,77.38866,41.444363,14.3992195,-1.9167588,-12.699969,-14.007055,-12.16607,-9.432316,-11.668259,-15.014001,-13.794018,14,BTb-ord-A#3-pp-N-T13d
19,0.0052847937,422.69937990392987,998.9954255702754,462.9638671875,0.02099609375,-812.4324,110.017044,77.25412,40.11612,12.142742,-3.5377579,-9.908052,-11.659964,-13.145882,-13.35017,-15.522044,-15.59753,-12.950832,14,BTb-ord-A#3-pp-N-T13d
20,0.0053357556,422.7477530025081,1001.9569287032574,462.9638671875,0.02099609375,-809.2377,110.9209,77.67386,40.278305,11.656814,-4.7423315,-11.492062,-11.401823,-14.855957,-14.785248,-14.427921,-14.07641,-14.355474,14,BTb-ord-A#3-pp-N-T13d
21,0.0053703547,423.67613802665545,1021.2874789186179,462.9638671875,0.021484375,-809.297,109.62776,76.53532,41.0971,14.880699,0.26483798,-10.963097,-11.543715,-15.107965,-14.889501,-14.853497,-13.816075,-12.252266,14,BTb-ord-A#3-pp-N-T13d
22,0.005426892,414.92976742357337,996.151053571427,452.197265625,0.02099609375,-809.47064,109.16624,73.93866,42.67781,18.839264,5.3306274,-6.0761795,-13.900578,-17.432482,-18.029156,-19.511171,-14.752838,-12.668753,14,BTb-ord-A#3-pp-N-T13d
23,0.005472476,417.9839507994688,989.8332259260612,462.9638671875,0.02099609375,-810.15875,110.35495,75.0274,40.93986,15.115122,-0.19700754,-9.582582,-15.439681,-18.94527,-17.338148,-17.992363,-16.473349,-13.898825,14,BTb-ord-A#3-pp-N-T13d
24,0.005541595,411.8056141766655,962.6209908793473,462.9638671875,0.02099609375,-808.1222,113.679596,78.220184,41.883385,14.595856,-1.0921373,-9.352877,-10.74881,-16.915712,-15.624997,-15.801216,-14.390729,-10.453678,14,BTb-ord-A#3-pp-N-T13d
25,0.0055156667,414.19570367845944,981.9146678284658,462.9638671875,0.02099609375,-807.25006,111.25025,76.42516,42.156082,18.164543,4.3051805,-8.478914,-12.691753,-15.675088,-14.091405,-14.574544,-11.728573,-11.203438,14,BTb-ord-A#3-pp-N-T13d
26,0.0054644207,410.0453344016271,986.6873024302562,430.6640625,0.021484375,-809.46045,110.49005,74.133644,40.935474,20.060349,7.680766,-3.8681939,-11.53903,-18.58553,-18.303543,-17.678926,-13.878309,-14.534737,14,BTb-ord-A#3-pp-N-T13d
27,0.0053820144,415.3387483446603,998.2833422885002,452.197265625,0.021484375,-812.68604,107.65958,73.2038,39.656036,15.461166,2.7238026,-4.642685,-10.108416,-17.132116,-17.45216,-16.634546,-15.750681,-16.922855,14,BTb-ord-A#3-pp-N-T13d
28,0.0053525046,420.5478658928535,998.0152476696718,462.9638671875,0.02099609375,-810.802,110.42395,76.94467,39.215576,10.374598,-4.494363,-10.941816,-11.766422,-12.520653,-14.3874445,-12.655972,-12.836281,-14.22579,14,BTb-ord-A#3-pp-N-T13d
29,0.0054264637,423.1860418621388,1002.4316231714167,462.9638671875,0.02099609375,-806.9116,112.517715,75.592316,39.436146,10.859865,-6.8224716,-10.020489,-12.379126,-13.498016,-14.064417,-12.198053,-12.73363,-13.568987,14,BTb-ord-A#3-pp-N-T13d
30,0.005467154,416.8968503009668,986.72295917229,462.9638671875,0.02099609375,-809.4594,111.14853,74.79733,40.02779,14.755508,-3.9896717,-10.891293,-15.399525,-14.818007,-13.763115,-12.124146,-12.628238,-13.529863,14,BTb-ord-A#3-pp-N-T13d
31,0.00552725,418.0615547074468,997.2044384268638,462.9638671875,0.02099609375,-811.89417,108.44333,73.42579,39.130127,13.1938305,-2.1703985,-12.729575,-17.756367,-17.29869,-16.481606,-14.58769,-12.757078,-12.1145115,14,BTb-ord-A#3-pp-N-T13d
