index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.0021481789,1776.02189126417,1954.2654720497649,2777.783203125,0.02978515625,-611.59393,113.951294,-45.870106,-25.778801,-11.760601,-9.179949,-26.753407,-6.9447913,-20.730042,-9.252191,-24.81633,-11.461027,-11.330748,47,TpC-ord-A4-mf-N-T19u
1,0.0035909968,1540.6416418530284,1526.237203270103,2228.6865234375,0.0498046875,-554.0106,104.53611,-69.413376,-27.14153,-32.563213,-4.770887,-33.355576,-10.275688,-20.826077,-14.183521,-17.641083,-14.699272,-15.491343,47,TpC-ord-A4-mf-N-T19u
2,0.0047729257,1529.5079074084701,1459.5205095261558,2207.1533203125,0.06884765625,-552.90045,82.91893,-82.758606,-30.008137,-41.675957,-8.726482,-35.54957,-12.881863,-24.08255,-14.85103,-17.948292,-18.972286,-18.362864,47,TpC-ord-A4-mf-N-T19u
3,0.0057937326,1444.4837428084445,1365.3484995543424,1862.6220703125,0.064453125,-599.2899,54.736263,-87.16609,-29.5335,-31.027464,-8.669453,-26.325989,-13.365936,-20.546278,-13.195524,-26.543877,-22.660849,-21.601175,47,TpC-ord-A4-mf-N-T19u
4,0.006484457,1354.7794858501943,1270.2158830918665,1765.72265625,0.07470703125,-623.4552,49.112762,-81.23753,-29.30566,-23.39909,-8.75623,-21.705223,-18.830578,-17.617735,-8.906788,-29.227215,-20.348438,-22.95749,47,TpC-ord-A4-mf-N-T19u
5,0.0070232823,1371.0628915723162,1260.1088617058979,1765.72265625,0.07470703125,-623.4287,41.127304,-83.11061,-23.682838,-24.888899,-5.475812,-24.495617,-17.019918,-18.004662,-12.080818,-24.630238,-20.201834,-20.01926,47,TpC-ord-A4-mf-N-T19u
6,0.007639675,1454.916475829462,1314.4193239649726,2110.25390625,0.076171875,-610.5813,25.998257,-89.44482,-17.26662,-27.629414,-3.0335288,-24.784477,-15.85019,-13.533581,-13.266636,-22.305573,-19.469349,-17.20728,47,TpC-ord-A4-mf-N-T19u
7,0.008173193,1484.1192472631594,1296.6955886697956,2196.38671875,0.080078125,-602.82715,25.481327,-95.61499,-14.822168,-29.969925,-3.8348734,-24.793034,-12.351317,-11.552879,-10.62538,-24.204819,-14.309666,-18.31586,47,TpC-ord-A4-mf-N-T19u
8,0.008592464,1449.9277742153188,1200.9083606150566,2196.38671875,0.07958984375,-601.18475,38.031265,-101.54674,-13.153649,-34.999466,-9.008223,-26.588991,-15.082211,-13.433225,-6.541219,-21.979374,-10.306102,-17.888752,47,TpC-ord-A4-mf-N-T19u
9,0.008892078,1447.6895671291304,1174.7519003167554,2196.38671875,0.07958984375,-599.98444,36.987488,-106.5282,-11.859333,-35.149254,-7.7340975,-27.067738,-17.30313,-13.5215225,-6.7947598,-21.917713,-11.759901,-16.841644,47,TpC-ord-A4-mf-N-T19u
10,0.00912008,1458.1878542652687,1183.56478191721,2196.38671875,0.07958984375,-601.72217,32.52912,-105.31078,-8.173796,-31.016533,-7.086867,-25.318386,-15.122714,-13.334916,-6.30652,-24.26117,-13.719006,-17.888,47,TpC-ord-A4-mf-N-T19u
11,0.009325717,1465.314168401412,1210.8049291951625,2196.38671875,0.080078125,-598.13446,29.605288,-102.27746,-14.366989,-30.527794,-10.77281,-27.58038,-11.514575,-14.3107395,-4.558238,-24.062416,-13.025484,-12.480798,47,TpC-ord-A4-mf-N-T19u
12,0.009515238,1450.2554067808442,1183.9896844668485,2196.38671875,0.080078125,-597.4307,33.489265,-102.55585,-19.598463,-25.320965,-10.356928,-25.515263,-9.3352,-13.564835,1.2316562,-21.264912,-10.226888,-11.944465,47,TpC-ord-A4-mf-N-T19u
13,0.009708762,1456.0170764209438,1167.8006291006145,2196.38671875,0.080078125,-597.2316,33.9959,-102.45421,-18.211857,-26.088066,-11.960754,-24.326431,-12.29143,-16.715645,-2.6576564,-21.104954,-9.879595,-14.899943,47,TpC-ord-A4-mf-N-T19u
14,0.009849231,1476.0869294684808,1191.6369203452548,2196.38671875,0.07958984375,-594.90314,32.04919,-101.92464,-19.971123,-26.590626,-12.2697315,-23.663765,-12.3714075,-17.010334,-5.7836895,-24.83967,-11.722348,-17.746447,47,TpC-ord-A4-mf-N-T19u
15,0.010016242,1483.5539879586265,1183.02539135967,2196.38671875,0.080078125,-592.2464,34.177475,-104.78866,-19.90179,-27.346642,-11.351728,-25.717886,-12.3771,-16.110058,-1.0993003,-19.925608,-11.424759,-15.912752,47,TpC-ord-A4-mf-N-T19u
16,0.010104877,1484.0871913509438,1157.591378380758,2196.38671875,0.080078125,-587.766,37.650597,-110.62011,-16.216217,-26.700092,-10.435709,-25.293182,-13.237552,-12.012173,-3.872237,-19.300098,-11.83552,-18.088993,47,TpC-ord-A4-mf-N-T19u
17,0.010187764,1476.2265193601954,1146.0737444073943,2196.38671875,0.07958984375,-589.7398,39.521515,-107.97359,-13.363781,-25.355774,-8.9970455,-25.312803,-13.088795,-13.167273,-9.225069,-23.296852,-13.288361,-22.434343,47,TpC-ord-A4-mf-N-T19u
18,0.010243314,1487.1387496785694,1159.3632138713635,2196.38671875,0.07958984375,-590.0484,37.237076,-102.931595,-15.585582,-30.917068,-12.729254,-27.29182,-12.673891,-15.175549,-8.61915,-20.035774,-10.870374,-18.229593,47,TpC-ord-A4-mf-N-T19u
19,0.010407464,1512.0496120332532,1184.7021882377692,2196.38671875,0.080078125,-571.753,41.51261,-106.39618,-22.537777,-30.768517,-13.271327,-31.124382,-16.106127,-16.35591,-8.216552,-20.833302,-11.9993725,-16.749357,47,TpC-ord-A4-mf-N-T19u
20,0.010552283,1537.1853530676035,1212.3991644388702,2207.1533203125,0.080078125,-572.6568,34.684914,-103.584045,-20.222692,-28.205843,-10.890991,-26.27245,-14.898338,-12.91612,-7.6565614,-22.085999,-13.429943,-15.87314,47,TpC-ord-A4-mf-N-T19u
21,0.010659556,1550.2646053506705,1230.9472311910208,2207.1533203125,0.07958984375,-578.69727,26.35279,-99.25929,-16.954952,-27.636408,-9.131962,-20.084637,-12.599095,-11.7323475,-7.0444603,-22.473444,-12.179903,-14.0666275,47,TpC-ord-A4-mf-N-T19u
22,0.010746927,1554.9565402620394,1233.263286721623,2207.1533203125,0.07958984375,-576.26514,26.401892,-99.86017,-15.984869,-25.637562,-9.440443,-20.291405,-10.614221,-13.003328,-6.8485107,-20.970654,-11.618309,-12.855117,47,TpC-ord-A4-mf-N-T19u
