index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.0006046345,974.1983539357334,1632.0235886215542,1636.5234375,0.02587890625,-712.77594,156.20877,2.750624,17.466171,19.948124,14.328945,21.895407,10.37703,-11.00403,-0.06579572,6.841256,-5.278815,-21.995651,57,A#4
1,0.0007713857,1232.6986092049879,1664.4683168221313,2551.6845703125,0.0458984375,-665.23346,140.31577,-13.3499,26.567722,14.482508,6.6224403,20.08667,9.455479,-10.690196,-0.3950777,4.259513,-1.2088103,-22.69018,57,A#4
2,0.00087513373,1393.1922681064575,1717.2545859205325,2723.9501953125,0.07177734375,-670.4337,124.25757,-19.532475,28.234585,17.93428,9.791002,14.808868,3.192769,-11.445082,-2.6407247,-1.2460296,-3.2123003,-22.682875,57,A#4
3,0.0009110889,1464.764315440089,1755.9014494409046,2767.0166015625,0.0869140625,-680.95056,115.763275,-18.031498,29.24693,21.73125,17.316208,16.609577,0.054013014,-12.649145,-0.48304147,-1.3519807,-5.2143116,-24.88049,57,A#4
4,0.0009365855,1457.5180243817772,1755.7184823196192,2767.0166015625,0.099609375,-676.29407,116.9706,-17.751444,33.891262,22.215155,17.33224,21.417734,2.9433007,-9.495724,2.4056349,-2.6789584,-5.0865974,-24.29211,57,A#4
5,0.0009778335,1541.8424866115145,1753.9698336286776,2777.783203125,0.111328125,-670.63904,111.41116,-22.127754,31.29473,19.745047,14.95683,21.841637,6.0530934,-6.976795,3.431613,-2.169335,-6.1495233,-24.81319,57,A#4
6,0.0010274529,1644.8458466994316,1753.781554108023,2799.31640625,0.11669921875,-663.99915,104.08168,-24.440239,30.029753,17.75386,14.938844,20.22839,8.492184,-5.6951914,4.1145525,-2.2047703,-6.395119,-27.615002,57,A#4
7,0.0010400655,1746.5053331006225,1761.7430044366158,2820.849609375,0.12060546875,-668.0812,97.291336,-29.611032,28.04388,18.56572,14.763877,15.955963,5.8664713,-6.6133947,1.1016927,-5.329746,-5.195984,-26.424313,57,A#4
8,0.0010412738,1693.676985990795,1775.943756967515,2788.5498046875,0.12109375,-680.00183,97.19759,-26.53158,31.368183,24.637001,15.421171,14.214767,4.7916393,-8.026447,-0.7017001,-5.963359,-4.0419903,-23.473915,57,A#4
9,0.0010180525,1622.4511090941523,1759.3229984652414,2777.783203125,0.1142578125,-680.896,100.02907,-24.082766,32.64991,26.55059,18.229897,14.592728,4.8556595,-6.8672986,-2.224225,-6.4835386,-4.5055637,-18.631775,57,A#4
10,0.0010541808,1662.9819685309956,1781.6087078204052,2788.5498046875,0.1083984375,-677.3384,95.46347,-25.198963,32.17427,26.306263,18.195799,16.991528,7.290013,-8.785263,1.1531867,-3.1403596,-3.9331698,-18.34985,57,A#4
11,0.0011320126,1712.9412472093352,1771.1432705101283,2896.2158203125,0.1123046875,-670.6326,94.30989,-28.993393,34.208855,21.201244,14.959061,19.013397,6.192058,-11.579842,-0.46244156,-5.955002,-6.895457,-27.11979,57,A#4
12,0.0011667224,1707.3444174971169,1718.2969208123488,2810.0830078125,0.1123046875,-658.92944,98.718796,-33.42038,30.684603,16.48248,12.872763,16.753506,5.6516166,-10.918259,0.3314185,-5.3237567,-6.8248024,-26.78867,57,A#4
13,0.0011950921,1669.6192259315003,1678.041639335243,2777.783203125,0.11669921875,-660.4155,100.601685,-36.644672,27.56859,15.060547,12.457023,14.027611,6.3796663,-8.936331,1.2871512,-3.881475,-3.642962,-24.472898,57,A#4
14,0.0011646918,1683.4130160592013,1695.8482738439218,2777.783203125,0.125,-674.3774,96.210144,-33.34232,28.674774,17.595568,15.07313,16.571543,9.44158,-10.325542,-1.0262395,-4.728034,-3.2742426,-22.829727,57,A#4
15,0.0011185779,1686.4398206542073,1711.520534169512,2788.5498046875,0.1240234375,-678.9997,96.97174,-30.300398,27.391178,22.495987,20.096577,22.328804,14.359241,-12.078478,0.13502711,-6.9331055,-7.8657703,-20.975544,57,A#4
16,0.0010856028,1745.4567064902153,1759.1936157121334,2799.31640625,0.125,-677.66016,94.078735,-27.948175,24.010223,19.312279,18.326073,19.244776,8.379383,-13.984428,-0.60675263,-7.5904574,-10.202608,-18.088743,57,A#4
17,0.0010929767,1858.045790870598,1823.9348453780785,2917.7490234375,0.12646484375,-674.84375,86.925835,-27.205696,26.023062,19.013756,14.353275,11.2355175,2.6738634,-16.097595,0.638238,-5.9401593,-10.71658,-15.1351595,57,A#4
18,0.0011290823,1854.2185602817526,1861.5157794856068,3003.8818359375,0.1240234375,-668.0647,87.10919,-26.872162,29.246197,20.962894,11.052698,8.975914,1.8263988,-18.094877,3.8850622,-5.019018,-12.696684,-18.61477,57,A#4
19,0.0011763768,1867.495061686234,1847.1676062761978,3025.4150390625,0.125,-665.7264,84.26489,-28.752426,28.128109,21.712566,14.846052,10.376579,1.6813756,-19.51765,-0.7552924,-7.598094,-7.6009836,-19.979136,57,A#4
20,0.001248794,1850.8270899285317,1834.250902620514,2928.515625,0.12548828125,-665.8013,84.746185,-26.759083,30.886684,24.976883,14.993046,9.823728,7.372527,-18.062296,-4.7565813,-8.938703,-4.008767,-22.235909,57,A#4
21,0.0013109373,1804.642575073418,1800.169390342324,2820.849609375,0.12646484375,-661.4433,88.23515,-26.72395,28.637932,22.538387,15.314008,11.9486,8.274031,-14.677654,-3.541393,-8.358944,-3.7884734,-26.035936,57,A#4
22,0.0013621515,1759.2684383599067,1746.778154095198,2799.31640625,0.126953125,-660.8583,90.52251,-27.953373,28.64527,19.488953,15.861982,13.148194,7.392167,-16.885479,-3.0983143,-6.2461514,-5.421259,-25.073566,57,A#4
23,0.0014321555,1824.1854109482365,1751.711089975276,2842.3828125,0.1259765625,-662.32385,86.969894,-31.26368,30.091356,18.873585,13.443254,13.4633255,4.5734534,-16.154736,-4.7928686,-7.6719313,-7.459833,-22.324179,57,A#4
24,0.001517797,1825.8681617253314,1757.154222972584,2853.1494140625,0.126953125,-655.12646,88.40123,-34.849014,27.699142,17.77655,17.046896,14.122019,5.086349,-14.86293,-3.2444644,-4.7138877,-5.806473,-20.515564,57,A#4
25,0.0015929231,1788.4145292582657,1731.859524413411,2820.849609375,0.126953125,-647.1998,88.891754,-34.742405,27.58406,15.217476,19.203295,13.993285,7.4146967,-13.661855,-0.2374241,-5.49738,-7.258072,-24.656809,57,A#4
26,0.0016681062,1808.0885077885446,1777.2607625182536,2853.1494140625,0.12646484375,-645.845,83.08807,-27.787724,28.540619,16.707882,21.494532,13.708666,11.211802,-11.295786,1.7272308,-5.2998333,-5.754978,-24.549818,57,A#4
27,0.0016846654,1890.5280183612135,1878.856213159021,3251.513671875,0.12646484375,-642.33234,76.28099,-21.844027,29.304504,20.54582,20.971956,9.926708,9.756025,-16.900543,3.418724,-6.832642,-6.2398624,-23.527193,57,A#4
28,0.0016619468,1975.2096534225016,1959.3134707865543,3251.513671875,0.12646484375,-643.0583,72.59207,-17.415052,27.70718,17.496202,17.915459,7.380262,10.53056,-19.472887,4.2238264,-8.524584,-7.2523847,-21.89141,57,A#4
29,0.0016413586,2025.4299820741312,1972.582759235221,3251.513671875,0.12646484375,-648.0705,70.1031,-22.202148,21.16515,16.82521,20.91629,8.175865,9.181171,-22.723564,-0.5454776,-9.1133995,-8.283729,-23.18449,57,A#4
30,0.001645143,2024.1568651444952,1986.0656529005664,3262.2802734375,0.126953125,-638.6515,72.702484,-23.327744,19.870975,13.437694,19.23589,7.125457,9.514432,-23.539892,-0.25829315,-7.6495194,-8.624102,-22.133743,57,A#4
31,0.0016682539,1980.3193555473467,1967.4159967226599,3262.2802734375,0.12646484375,-636.5143,74.57019,-19.789204,20.812893,11.74014,17.08025,8.805809,11.036246,-23.362007,-0.1177752,-4.812306,-11.453135,-20.850409,57,A#4
32,0.0016861066,1908.1510345540473,1916.070198954225,3251.513671875,0.126953125,-638.38007,75.52548,-21.201662,25.652893,15.936224,14.543917,7.767539,14.3918085,-21.61457,-1.8583642,-5.31995,-15.351824,-19.805576,57,A#4
33,0.0017278682,1915.9514372138137,1939.834088953978,3251.513671875,0.126953125,-641.8266,73.41493,-23.072044,26.49469,20.732933,16.319124,11.300209,14.607837,-22.624107,-3.692982,-1.1941803,-14.536564,-15.779274,57,A#4
34,0.001730215,1918.21555603084,1947.5530741198738,3251.513671875,0.126953125,-643.4545,71.35843,-21.329494,26.89397,23.076805,18.119942,10.66145,12.191071,-18.985514,-3.891932,0.9660876,-22.489805,-19.542265,57,A#4
35,0.0017007387,1854.9077417834462,1893.035624907671,3186.9140625,0.126953125,-639.83417,76.53473,-20.355015,28.70385,20.299976,15.900157,8.565889,9.478849,-18.429054,-3.737864,3.323265,-23.824726,-19.39513,57,A#4
36,0.0016468955,1840.3395108160198,1889.9996287399372,3154.6142578125,0.126953125,-640.73645,79.86355,-22.661074,30.16196,18.791252,12.101881,11.618794,10.887149,-18.88314,-5.4016128,6.84382,-18.021805,-19.07771,57,A#4
37,0.0015694217,1876.5469722741059,1943.4107866787936,3229.98046875,0.12646484375,-649.0886,81.39433,-24.992,26.050888,20.221043,9.788918,11.633024,5.605695,-17.203075,-6.5688486,7.614485,-12.3881035,-16.608833,57,A#4
38,0.0015653875,1869.1784548379337,1914.9557912034281,2960.8154296875,0.126953125,-652.04913,81.78273,-30.034122,21.668354,21.690369,8.93485,11.072433,5.9700074,-13.801104,-5.770587,4.8056717,-10.845869,-12.468792,57,A#4
39,0.0016571908,1870.2097065343619,1895.2245427511373,2853.1494140625,0.12646484375,-650.8353,75.023895,-23.642368,24.788956,23.433115,9.626634,13.866311,9.829023,-12.565122,-2.9702754,2.8458374,-10.578314,-18.58714,57,A#4
40,0.0017920018,1845.1415219170613,1921.6895634427972,2820.849609375,0.12646484375,-639.1659,75.76721,-20.547245,23.007778,22.840292,10.987991,17.446947,11.621588,-21.885176,-4.5637865,0.71744514,-9.426404,-20.627262,57,A#4
41,0.0018672205,1826.7230770055007,1898.1622940152165,2810.0830078125,0.12744140625,-628.6944,80.595505,-22.34982,22.269302,24.450066,13.104818,12.285343,13.472664,-21.739044,-1.57235,0.54105115,-8.061509,-19.109543,57,A#4
42,0.0018632676,1858.4746493984724,1899.747617435758,2810.0830078125,0.126953125,-631.4375,79.04033,-22.216736,19.533298,24.852028,16.718727,10.024473,15.539296,-23.787489,0.27481425,0.14478111,-11.155146,-19.949593,57,A#4
