index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.0023653584,878.0136609515994,1136.8359961050355,1141.259765625,0.0224609375,-571.6662,204.07324,0.6223903,1.3969033,-23.316063,-19.573708,-4.836408,-1.9026935,-10.975942,8.917917,-0.0717724,-9.334328,-2.5575151,36,Tbn-ord-C#2-mf-N-T33d
1,0.0035005254,780.1221732448842,1042.435767977359,1076.66015625,0.033203125,-533.73395,219.05554,1.5464587,-4.487417,-14.007258,-13.660795,-7.121585,-1.8789682,-11.605117,6.9565754,-6.3786745,-3.7169914,-2.6751122,36,Tbn-ord-C#2-mf-N-T33d
2,0.006902481,712.6353537629486,895.4597380663864,1012.060546875,0.04736328125,-507.21307,234.69373,3.6038184,-11.039513,-17.438643,-14.330677,-8.077814,1.5842497,-18.528955,1.1670387,-7.183071,-6.483172,-6.3751125,36,Tbn-ord-C#2-mf-N-T33d
3,0.010228282,730.2942263396754,852.8124393618109,1022.8271484375,0.044921875,-466.1111,239.36586,-0.634977,-16.931349,-19.967232,-14.694023,-14.505552,-3.0442724,-20.981052,5.9809513,-2.4198601,-5.9951944,-6.2271338,36,Tbn-ord-C#2-mf-N-T33d
4,0.011660554,746.1135548475047,885.4005724283934,1012.060546875,0.048828125,-438.44434,234.3962,0.9140252,-15.71851,-26.625458,-16.226166,-13.293884,-4.0105906,-20.018415,1.9696003,-7.145551,-3.7716022,-3.7821302,36,Tbn-ord-C#2-mf-N-T33d
5,0.014327834,741.7668266684901,885.8293386341159,1001.2939453125,0.05078125,-432.2667,236.21298,3.7631001,-19.597576,-26.65493,-18.330288,-15.74731,1.8282471,-21.122093,-3.8999367,-8.008217,-1.8028274,-6.1010647,36,Tbn-ord-C#2-mf-N-T33d
6,0.014477177,726.4925527782294,794.558184605373,1022.8271484375,0.048828125,-438.65616,251.62239,-2.0837352,-32.79584,-19.884638,-15.050029,-18.758625,3.4602633,-21.358429,-7.76705,-6.9578385,-1.0840108,-11.138504,36,Tbn-ord-C#2-mf-N-T33d
7,0.014949425,724.9796866547667,688.7615794675077,1044.3603515625,0.04931640625,-443.15482,266.46185,-14.971315,-36.92102,-18.53352,-13.933538,-17.260645,-2.1234422,-17.42827,-8.29472,-5.9954147,-0.40684485,-10.243631,36,Tbn-ord-C#2-mf-N-T33d
8,0.015698232,726.3071087250656,644.9339210394669,1055.126953125,0.04931640625,-449.67587,275.65778,-22.425205,-40.181885,-16.184849,-11.919481,-18.977327,-4.269836,-14.885519,-4.6021204,-7.757761,0.72741866,-8.6914215,36,Tbn-ord-C#2-mf-N-T33d
9,0.0139822895,727.5891386804238,656.4246653352924,1044.3603515625,0.04931640625,-454.79913,275.88617,-20.417856,-43.053497,-12.360468,-13.3297615,-19.62366,-2.1219697,-16.267292,0.4199295,-9.564659,-0.48334348,-8.063044,36,Tbn-ord-C#2-mf-N-T33d
10,0.013900604,710.6930791577803,670.2534857112014,1033.59375,0.05029296875,-468.43405,274.84167,-10.620463,-46.098305,-12.58688,-11.020489,-22.364277,1.1856219,-15.287428,-1.9433273,-6.339687,-5.1743393,-6.6320477,36,Tbn-ord-C#2-mf-N-T33d
11,0.011698913,693.266503019116,683.412938262813,1022.8271484375,0.05029296875,-481.96118,272.32654,-1.3536891,-43.24534,-16.02084,-11.650387,-15.642269,-2.1562126,-11.677727,-4.563868,-9.687963,-1.6140884,-4.5385027,36,Tbn-ord-C#2-mf-N-T33d
12,0.010223283,673.7143767587231,705.9165128376604,968.994140625,0.0478515625,-495.01297,267.59613,6.8939705,-37.112114,-20.075184,-11.50782,-10.061476,-5.4884386,-11.487411,-7.652023,-8.911855,1.394892,-4.5162196,36,Tbn-ord-C#2-mf-N-T33d
13,0.010202059,666.6861214796418,709.6210100901453,968.994140625,0.044921875,-502.25305,265.9638,6.438704,-35.148476,-16.001469,-10.743429,-12.322205,-3.984032,-15.555658,-5.919669,-4.782987,-0.13587785,-7.21385,36,Tbn-ord-C#2-mf-N-T33d
14,0.0089610545,678.9214049440155,752.4489960118331,979.7607421875,0.041015625,-500.84207,263.2636,3.9281778,-36.830166,-8.297712,-12.25071,-15.515059,-2.455491,-17.008123,-2.4399776,-5.8746843,1.0187808,-8.7628,36,Tbn-ord-C#2-mf-N-T33d
15,0.009692416,680.2174047306294,746.7455683877544,979.7607421875,0.03759765625,-499.92017,264.2193,2.4442267,-37.786743,-9.351353,-8.503095,-15.716072,-5.3639393,-15.418419,-1.4119737,-4.5010395,-1.4752431,-9.401089,36,Tbn-ord-C#2-mf-N-T33d
16,0.009109763,680.8725103190532,695.7692644303497,1033.59375,0.03271484375,-500.80328,269.43634,0.85997677,-36.729034,-15.7368555,-8.995606,-9.269575,-5.460272,-17.043228,-3.9087174,-2.0574427,-2.0146039,-7.5725904,36,Tbn-ord-C#2-mf-N-T33d
