index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.0028072805,1489.6853830051941,1226.7622080871015,2034.8876953125,0.04150390625,-556.4655,115.93202,-105.06644,-53.98763,-34.702557,-11.626568,-36.381844,-17.46827,-15.08532,0.20474279,18.051262,28.824408,18.483204,48,TpC-ord-C#5-mf-N-T17u
1,0.003905544,1495.3607631682014,1244.7971788027726,2045.654296875,0.06005859375,-514.2958,104.54276,-113.98253,-56.431305,-39.050148,-11.541256,-39.895332,-22.230663,-22.6327,-0.38475668,15.466289,31.703167,19.547985,48,TpC-ord-C#5-mf-N-T17u
2,0.0049832966,1542.4673096220872,1394.2748299498796,2217.919921875,0.0849609375,-546.25903,80.51985,-103.55028,-49.3917,-44.02897,-8.573997,-35.705685,-23.163496,-25.84087,-0.5730798,14.160053,29.502533,24.651855,48,TpC-ord-C#5-mf-N-T17u
3,0.0060324357,1510.0545883378181,1464.24797352527,2217.919921875,0.08740234375,-608.9623,43.820793,-85.26376,-34.43795,-41.010933,-1.0063466,-28.834505,-16.582054,-20.82656,-6.6749487,8.7372265,27.843521,35.37886,48,TpC-ord-C#5-mf-N-T17u
4,0.0072554112,1538.7665178479306,1473.3092352152948,2228.6865234375,0.09423828125,-613.9723,31.06241,-79.92326,-28.939095,-39.716774,0.71972203,-30.01859,-15.591061,-24.293182,-9.550816,4.021258,28.179447,35.603645,48,TpC-ord-C#5-mf-N-T17u
5,0.008807128,1648.4494263927713,1500.2918206022082,2767.0166015625,0.10107421875,-594.3258,21.083347,-89.539764,-24.105236,-40.10503,-3.0510733,-28.965748,-19.001827,-28.583206,-7.8566394,2.8101904,26.377605,34.031216,48,TpC-ord-C#5-mf-N-T17u
6,0.010389578,1724.852357660382,1465.0726311375745,2777.783203125,0.10107421875,-566.35455,16.504803,-99.06368,-18.452871,-34.9308,-6.267162,-26.99562,-17.02149,-22.828865,-6.25913,-2.068314,27.787163,34.221508,48,TpC-ord-C#5-mf-N-T17u
7,0.011853621,1762.6481896919818,1436.1573885868625,2777.783203125,0.1005859375,-555.1994,9.57877,-103.2262,-17.696615,-31.86488,-6.3230753,-25.30719,-20.878056,-20.907034,-7.5617967,-3.8477442,32.562202,40.979954,48,TpC-ord-C#5-mf-N-T17u
8,0.013054634,1751.0943731906646,1374.2396555301837,2777.783203125,0.1005859375,-552.0018,9.973839,-105.37351,-18.500134,-34.091797,-7.3828964,-23.453367,-23.769318,-19.65,-8.873555,-3.9827113,29.00774,39.377052,48,TpC-ord-C#5-mf-N-T17u
9,0.013952899,1797.5178301180176,1390.344702096159,2777.783203125,0.1005859375,-551.62415,3.012885,-105.152245,-14.125467,-34.927086,-11.326083,-26.106136,-23.946304,-18.815884,-7.1858335,-7.1378527,28.947483,34.911682,48,TpC-ord-C#5-mf-N-T17u
10,0.014667231,1866.7043405130191,1424.7562054549514,2777.783203125,0.1005859375,-544.0599,-6.1553974,-107.16254,-9.653362,-30.868437,-7.3449535,-23.361927,-21.064682,-17.61123,-6.5452075,-4.3176384,32.460224,32.902016,48,TpC-ord-C#5-mf-N-T17u
11,0.015221644,1913.9853103380235,1454.226268330747,2788.5498046875,0.10107421875,-540.3226,-11.609131,-106.53525,-10.139859,-31.18716,-5.919805,-23.874723,-22.925207,-21.025028,-9.995917,-6.08532,30.79787,37.430344,48,TpC-ord-C#5-mf-N-T17u
12,0.015690975,1919.732787867133,1449.2115513313418,2788.5498046875,0.1005859375,-535.6979,-8.145028,-106.36448,-12.385808,-36.02806,-6.835506,-23.920547,-25.245495,-20.260815,-7.326749,-3.364195,32.682865,37.14428,48,TpC-ord-C#5-mf-N-T17u
13,0.016030729,1920.4464609886052,1444.576399937929,2788.5498046875,0.1005859375,-538.56573,-11.769495,-110.74759,-10.284422,-38.59533,-9.338702,-22.465488,-23.970608,-16.49288,-7.1366525,-4.0012894,32.45556,35.065845,48,TpC-ord-C#5-mf-N-T17u
14,0.016310684,1937.8651191050858,1446.2952349365346,2853.1494140625,0.1005859375,-529.6868,-9.715988,-118.01945,-13.861028,-40.42535,-9.562642,-24.080914,-22.312212,-16.627838,-9.06822,-3.5820513,29.385532,34.931503,48,TpC-ord-C#5-mf-N-T17u
15,0.01647326,1986.444731606051,1459.8750608886464,3316.11328125,0.1005859375,-522.776,-11.712423,-115.01141,-7.2757854,-35.546635,-7.182896,-23.13961,-18.298985,-16.845158,-12.1667595,-2.481556,27.666382,33.705,48,TpC-ord-C#5-mf-N-T17u
16,0.016473545,2030.0471143971758,1495.3730442919318,3316.11328125,0.1005859375,-517.69165,-14.257695,-111.914154,-6.497527,-34.407047,-5.786269,-21.42165,-17.431767,-17.164948,-14.110755,-2.7990673,26.936647,32.92732,48,TpC-ord-C#5-mf-N-T17u
17,0.016434537,2039.5505495418495,1512.6273698792593,3316.11328125,0.10009765625,-518.4193,-17.774265,-109.846176,-9.659313,-39.111732,-7.5937185,-21.844997,-18.771784,-16.22554,-11.005832,-3.4674978,26.805523,32.750355,48,TpC-ord-C#5-mf-N-T17u
18,0.016345443,2056.1098720476098,1519.342912213995,3326.8798828125,0.10009765625,-519.8026,-15.723526,-107.81683,-8.921776,-40.527027,-7.0368633,-22.096077,-19.377392,-16.885155,-12.224873,-4.6453924,27.741598,35.796776,48,TpC-ord-C#5-mf-N-T17u
