index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.00036826183,2324.6476907101633,1980.5192561605065,4102.0751953125,0.08544921875,-700.9455,69.38821,-82.30406,-27.721443,-34.09012,-11.416195,-8.828914,13.309405,12.59228,6.73015,5.4302597,-0.43397647,-8.705833,41,F#5
1,0.0009818827,2020.9064712334507,1856.5543939055856,3563.7451171875,0.1025390625,-653.77295,77.746185,-85.566376,-35.83478,-40.796524,-14.205612,-16.754635,9.526509,11.911385,12.405908,10.585455,3.9196477,-12.830479,41,F#5
2,0.0019377875,1605.863251750387,1588.4396903632417,2347.119140625,0.11962890625,-685.8063,79.51198,-81.16396,-41.01178,-39.338562,-16.003729,-16.682964,2.0228965,17.672523,22.655533,21.294922,7.6863413,-22.930779,41,F#5
3,0.0028787013,1551.223508533974,1468.6143136885453,2239.453125,0.068359375,-704.8328,53.570953,-75.85852,-32.07407,-37.07472,-10.616173,-21.571232,1.3687707,22.658058,30.549856,28.217505,4.932884,-32.077538,41,F#5
4,0.0038220389,1548.4280048474634,1428.5242629419936,2239.453125,0.0673828125,-691.9848,32.995094,-88.11417,-31.723866,-38.203506,-8.782036,-26.831009,3.0561523,23.294567,38.252983,36.569687,17.905468,-28.151676,41,F#5
5,0.0046219453,1569.7619955210619,1373.4935481464088,2228.6865234375,0.06689453125,-671.00775,33.066597,-97.11265,-36.38215,-41.360016,-7.372262,-27.253536,-0.3033097,25.203827,42.371967,34.51748,21.167068,-25.891037,41,F#5
6,0.005142409,1520.1863914741766,1289.2336688698192,2217.919921875,0.06689453125,-676.9846,35.61994,-94.069115,-35.415047,-39.088875,-10.600081,-26.892376,-3.7569509,24.714394,41.860764,35.622528,19.57264,-24.428608,41,F#5
7,0.005451617,1501.173062555521,1285.9886821447008,2207.1533203125,0.06689453125,-686.866,28.381561,-88.84381,-31.650698,-32.081703,-11.8965225,-27.831411,-3.54946,22.297832,37.61036,39.809082,20.044136,-20.895477,41,F#5
8,0.005558367,1488.3994642882658,1254.52512165225,2207.1533203125,0.0673828125,-690.2132,26.696686,-94.66201,-28.398842,-26.175104,-9.823025,-22.825663,2.9726923,24.850323,36.238064,41.65175,22.029186,-19.054535,41,F#5
9,0.0055724466,1497.7170646874424,1243.0503844463515,2217.919921875,0.06689453125,-681.45636,34.940845,-97.351685,-32.015774,-27.779163,-11.5198345,-25.464806,4.119099,22.84893,33.826523,32.128872,20.406013,-23.892696,41,F#5
10,0.005542918,1508.9773202413526,1253.906713716228,2217.919921875,0.06689453125,-670.89417,38.76143,-99.75856,-38.09925,-30.27551,-13.554817,-27.26923,3.5446947,21.88463,31.216736,28.6349,18.324629,-25.627634,41,F#5
11,0.005545675,1501.4158885043948,1228.8600759762717,2217.919921875,0.06689453125,-672.78845,39.578434,-103.06474,-39.099014,-30.090172,-13.507637,-27.846601,3.6789317,22.676422,31.950752,30.600384,19.508839,-27.385202,41,F#5
12,0.005575587,1506.0546594466466,1236.826253315557,2217.919921875,0.06689453125,-682.1366,32.529587,-101.38665,-37.661163,-30.316118,-11.617565,-26.083189,6.036083,25.292362,36.31523,35.49715,20.013248,-26.16975,41,F#5
13,0.0056114974,1503.8583311536263,1254.4807221309409,2217.919921875,0.06689453125,-683.38165,27.019604,-105.27216,-42.078922,-29.997604,-13.162798,-23.909645,9.491716,28.272606,41.878593,40.77865,21.267838,-28.044468,41,F#5
14,0.0056412937,1464.2681124403664,1249.4127829587233,2217.919921875,0.0673828125,-686.5499,34.765457,-92.973335,-38.332993,-30.938854,-17.97909,-24.59576,0.8624312,23.016594,38.540703,40.36,22.67927,-30.93592,41,F#5
15,0.005558316,1451.403828269835,1245.9219893926602,2217.919921875,0.0673828125,-681.91144,41.669876,-91.73794,-38.49399,-31.876394,-15.093735,-22.484028,-3.818933,22.71796,31.328455,31.948032,21.342346,-28.799316,41,F#5
16,0.0053928522,1423.0141302375446,1238.5154109034029,2217.919921875,0.0673828125,-689.8962,37.81513,-92.2412,-37.721466,-29.2128,-10.556286,-19.877132,1.4719831,27.85646,29.12709,26.415962,16.869347,-27.316288,41,F#5
17,0.0052057235,1412.7434164105896,1243.991936241519,2153.3203125,0.06787109375,-693.59766,35.817085,-100.13885,-41.421104,-24.526596,-8.5268755,-18.182716,6.732309,28.62645,29.624693,28.662502,17.30935,-23.818369,41,F#5
18,0.0050813775,1454.7904580517907,1284.0086852462555,2217.919921875,0.0673828125,-687.62805,35.59459,-100.82419,-42.11326,-27.367695,-10.900343,-19.27722,6.942066,26.803297,25.315378,24.864151,15.8429985,-20.75647,41,F#5
19,0.0050749164,1474.366009924463,1312.4294788671973,2228.6865234375,0.0673828125,-689.97266,32.046707,-92.93265,-36.546448,-29.595818,-14.22607,-21.56239,2.9335394,23.711824,28.194485,22.027664,14.000459,-26.937576,41,F#5
20,0.005129884,1450.3061928963298,1279.8397676550037,2217.919921875,0.0673828125,-697.8704,29.66841,-90.29968,-33.588585,-28.396893,-14.776095,-21.382998,4.32909,30.12857,36.66153,29.144203,16.673817,-28.214046,41,F#5
21,0.005162937,1437.6837862006582,1284.243884793347,2217.919921875,0.0673828125,-689.9041,36.821915,-92.89729,-43.010117,-31.154531,-10.851723,-22.606577,7.319558,30.77943,33.90696,31.084425,18.494953,-20.033848,41,F#5
22,0.005177237,1413.426336781941,1265.938823692661,2056.4208984375,0.0673828125,-698.85065,36.206112,-90.5052,-41.925804,-31.207672,-7.8727846,-23.23228,7.5529246,22.437576,30.79034,28.243742,15.673215,-17.601469,41,F#5
23,0.00520102,1434.775803115181,1266.635840483154,2217.919921875,0.0673828125,-693.18164,33.29824,-99.6445,-41.454655,-26.772205,-7.902571,-24.379229,8.93222,21.608852,26.931702,26.697647,15.013823,-18.018082,41,F#5
