index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.001079063,616.984074656799,1202.1880468565566,699.8291015625,0.01611328125,-751.54736,206.15112,76.973,2.9909067,-9.598078,-1.5497496,-5.465331,-6.991504,-10.335939,-1.5215998,2.0275164,6.878398,6.151184,16,BTb-ord-F#1-mf-N-T18u
1,0.0022230048,492.93660612408985,1184.4853215809608,549.0966796875,0.02099609375,-738.1754,194.60457,94.04733,22.990557,1.1618127,7.5249004,1.8960133,-3.1615021,-6.704668,-3.3014948,-3.753228,-1.1270238,-1.1244371,16,BTb-ord-F#1-mf-N-T18u
2,0.0033768667,374.98728762236357,869.4904828952264,430.6640625,0.02392578125,-726.7761,208.14682,111.20443,35.077087,12.34734,10.026305,2.1320539,-4.4677057,-10.912445,-11.577135,-16.385612,-10.193285,-5.8962603,16,BTb-ord-F#1-mf-N-T18u
3,0.0043115634,363.2406493443884,733.5248349983522,441.4306640625,0.015625,-696.2482,232.31381,111.396255,21.48549,4.40745,8.1264925,4.971862,-3.0373983,-18.086674,-11.223112,-13.489293,-11.694979,-10.911589,16,BTb-ord-F#1-mf-N-T18u
4,0.00500733,355.5049462394934,650.3184590941812,452.197265625,0.01513671875,-684.6609,243.40552,111.1882,19.374516,-1.6608777,10.320872,0.6989958,-6.0812225,-16.332565,-12.070742,-10.224503,-10.505587,-11.984388,16,BTb-ord-F#1-mf-N-T18u
5,0.005386734,344.1457596483723,636.1085477991936,452.197265625,0.01611328125,-687.07654,239.77602,113.70041,30.748964,0.080717325,7.047352,-3.1548057,-8.972583,-15.07089,-11.624591,-9.29468,-9.11042,-8.824374,16,BTb-ord-F#1-mf-N-T18u
6,0.005468217,341.16523862793713,636.6925019975404,441.4306640625,0.017578125,-688.75256,239.52646,115.942825,34.09986,-1.84816,3.1444116,-3.421089,-9.641968,-11.902645,-8.288355,-11.5157795,-9.041092,-10.505107,16,BTb-ord-F#1-mf-N-T18u
7,0.005458407,339.2419408708103,624.834704898194,441.4306640625,0.0185546875,-697.99414,237.6871,124.434586,38.119118,-4.50836,0.29271573,-4.6561785,-10.288837,-12.879856,-7.174783,-10.106491,-9.726557,-12.136836,16,BTb-ord-F#1-mf-N-T18u
8,0.0054336623,343.29702203868595,643.9009139977037,419.8974609375,0.02001953125,-700.8421,233.05124,126.48982,41.472168,-2.598917,-3.0091414,-4.6399193,-7.9712706,-12.737303,-9.226364,-10.1373415,-10.819609,-15.636217,16,BTb-ord-F#1-mf-N-T18u
9,0.0053795865,345.1863797668325,656.9009659408022,419.8974609375,0.02001953125,-697.8972,230.96063,122.98422,41.78634,-0.06030503,-2.3708372,-4.9447956,-6.8638124,-10.840492,-9.289886,-13.323231,-13.927226,-13.671068,16,BTb-ord-F#1-mf-N-T18u
10,0.005368806,345.9777153283642,666.6735360932956,419.8974609375,0.0205078125,-697.36017,231.39053,123.175316,38.42262,3.250966,0.2699325,-7.9725533,-7.701487,-13.056736,-6.54786,-12.690203,-9.585478,-10.56251,16,BTb-ord-F#1-mf-N-T18u
11,0.0053381966,337.81903340095624,658.0453496621919,419.8974609375,0.02001953125,-703.30444,233.43106,124.81883,37.79229,5.6914845,-1.6110628,-7.4313855,-6.185074,-10.792652,-9.901627,-12.916214,-6.6344337,-11.338757,16,BTb-ord-F#1-mf-N-T18u
12,0.0052908077,334.7068333085283,651.886278451161,419.8974609375,0.01904296875,-703.6141,233.62677,121.96441,38.83583,6.0253468,0.29351738,-5.8418865,-8.776127,-10.721924,-7.2558823,-12.257654,-9.254156,-10.643562,16,BTb-ord-F#1-mf-N-T18u
13,0.005605984,332.37711101976373,663.6535717050525,419.8974609375,0.01611328125,-703.81714,231.51971,120.47022,39.75715,5.5394297,3.284557,-4.734043,-9.768177,-13.836706,-5.9374266,-6.6604414,-9.406176,-12.108576,16,BTb-ord-F#1-mf-N-T18u
14,0.00553879,329.96189095947153,671.7691373616383,419.8974609375,0.015625,-704.06335,231.1772,118.56589,38.56912,6.7750425,3.4417946,-3.641234,-7.606077,-13.556665,-7.799994,-6.9135017,-8.839419,-12.970175,16,BTb-ord-F#1-mf-N-T18u
15,0.005524546,335.96643581615064,683.3668448321388,419.8974609375,0.015625,-701.5215,230.7275,119.205086,37.56384,6.9678364,1.2589415,-5.1317883,-5.4515104,-13.488609,-8.896994,-8.098767,-7.5029125,-12.800934,16,BTb-ord-F#1-mf-N-T18u
16,0.005569647,340.4326619601123,671.2502195275404,419.8974609375,0.01513671875,-699.5645,233.55966,118.7269,35.72008,6.4289355,0.5227882,-6.1588955,-6.40059,-13.988266,-10.568769,-7.9986925,-5.847525,-11.293674,16,BTb-ord-F#1-mf-N-T18u
17,0.005200288,346.7415320880854,668.2441204420102,419.8974609375,0.0166015625,-693.754,233.70615,116.614624,35.541683,4.1198177,0.6097392,-6.0881643,-6.5462933,-14.561324,-9.359846,-8.048207,-9.113647,-12.205017,16,BTb-ord-F#1-mf-N-T18u
18,0.005175884,342.49685976337076,655.4438228474716,419.8974609375,0.01513671875,-695.13855,235.87152,116.60075,33.749935,2.15675,5.759278,-5.809226,-9.965032,-15.929185,-7.6231956,-8.054001,-9.461847,-10.282359,16,BTb-ord-F#1-mf-N-T18u
19,0.005118444,338.34545583106615,653.9426708892211,419.8974609375,0.01416015625,-696.0653,237.56303,114.44425,30.82842,3.3632689,6.666263,-2.0589898,-9.028528,-17.150505,-10.696116,-6.852986,-7.0896254,-9.790879,16,BTb-ord-F#1-mf-N-T18u
20,0.0050069313,340.5539130562209,685.2496747854815,419.8974609375,0.013671875,-696.872,234.87973,115.84274,30.555248,3.7819636,4.133983,2.4603481,-6.1146216,-20.050457,-13.953899,-4.6706758,-2.5692432,-12.234329,16,BTb-ord-F#1-mf-N-T18u
21,0.0049472367,340.18139791209046,690.2848598867472,419.8974609375,0.013671875,-695.9948,233.44806,114.13609,32.804047,5.93206,3.2915778,-0.8534237,-3.93834,-16.622566,-15.857502,-5.235077,0.12585437,-12.937937,16,BTb-ord-F#1-mf-N-T18u
22,0.004938312,339.38720362033814,691.7397206639658,419.8974609375,0.01318359375,-695.82446,234.30148,113.41729,31.811916,6.883963,5.3191347,-3.466947,-5.493988,-14.206926,-14.518393,-6.3940115,1.6747222,-11.086576,16,BTb-ord-F#1-mf-N-T18u
23,0.0049136453,336.79713305870115,680.9107597119712,419.8974609375,0.01220703125,-696.8716,234.24776,114.73531,32.461662,5.3601036,6.06479,-1.8260385,-7.103873,-16.782389,-11.294115,-6.9870496,0.3046515,-7.054364,16,BTb-ord-F#1-mf-N-T18u
24,0.004962447,339.0509669796858,701.8783577246656,419.8974609375,0.0107421875,-695.2711,231.64696,114.08545,34.440216,6.1422977,3.8061397,-3.180077,-3.9599023,-14.909723,-13.261749,-7.8254356,-1.3500377,-4.7500787,16,BTb-ord-F#1-mf-N-T18u
25,0.005038938,335.4514934160118,678.7723300304824,419.8974609375,0.01025390625,-694.8876,235.46611,114.14888,32.20852,1.5300157,3.715549,-0.0413669,-3.6187336,-12.510796,-13.354496,-7.977549,-5.176611,-7.989677,16,BTb-ord-F#1-mf-N-T18u
26,0.005279757,336.7621748029427,670.7182873513837,419.8974609375,0.01123046875,-696.1628,237.9304,117.05682,31.163609,2.0982332,1.0432345,-0.740368,-5.3378496,-13.284252,-12.657618,-7.8442535,-3.7660244,-9.379438,16,BTb-ord-F#1-mf-N-T18u
27,0.005736402,339.6294602155144,656.0893891508101,430.6640625,0.0126953125,-693.8026,239.36383,116.65952,29.901459,4.865879,3.5082033,-4.1443844,-9.355251,-16.679802,-11.192368,-5.003786,-1.605091,-11.18265,16,BTb-ord-F#1-mf-N-T18u
28,0.005760944,341.89995234135483,663.8204906572134,430.6640625,0.013671875,-690.8727,236.34729,116.30554,33.142994,3.636891,3.6923752,-6.8829536,-8.207054,-13.895295,-13.028252,-5.085362,0.2159664,-10.693064,16,BTb-ord-F#1-mf-N-T18u
