index,rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument,note_played
0,0.00027282513,831.1502253424646,1774.1958802390589,753.662109375,0.009765625,-789.2174,166.16562,81.47734,16.973682,-6.3431435,0.38376236,1.0123713,-1.2814453,-6.403948,-0.9571707,-0.12010877,6.7673345,1.3676851,1,BTb-ord-G#1-pp-N-T16u
1,0.00046169656,935.1094166746981,2048.524834680571,818.26171875,0.01806640625,-788.2149,141.18613,81.888794,32.412785,5.7893066,4.4910555,2.0888927,4.9003544,-3.8239222,2.9323497,3.0923436,2.44146,2.0192332,1,BTb-ord-G#1-pp-N-T16u
2,0.00063260057,740.154173600142,1854.8192972157435,419.8974609375,0.02099609375,-807.6334,122.313156,87.815796,57.535866,28.200851,21.468487,10.986944,9.673552,-3.9994938,2.2960174,-4.659008,-7.109087,-6.4245033,1,BTb-ord-G#1-pp-N-T16u
3,0.0011303228,597.4826180556848,1607.3214203549387,366.064453125,0.0185546875,-799.4137,133.0317,91.84508,59.75643,29.818962,26.209116,14.550358,7.88272,-1.2488697,-2.8041875,-15.590546,-10.385527,-7.5988865,1,BTb-ord-G#1-pp-N-T16u
4,0.0015029411,453.7464401366026,1274.5509743018295,366.064453125,0.01904296875,-785.11707,152.24649,103.282074,65.21806,30.87553,18.537329,6.346064,0.93661,-5.7712626,-6.9743176,-16.972965,-8.006531,-5.748507,1,BTb-ord-G#1-pp-N-T16u
5,0.0017847322,427.1771113337883,1162.693393056288,409.130859375,0.0146484375,-767.2816,171.0574,111.97652,59.62815,22.598173,6.8270445,-1.3540517,-1.7594095,-7.563218,-5.2508297,-12.245134,-4.165265,-6.922531,1,BTb-ord-G#1-pp-N-T16u
6,0.0020102689,416.1101321615787,1108.2101478296117,409.130859375,0.015625,-757.93195,180.93364,115.05061,53.526955,17.118721,1.1405417,-4.2159348,-2.0595012,-5.5815897,-6.515586,-10.730803,-4.3187213,-10.814056,1,BTb-ord-G#1-pp-N-T16u
7,0.002094556,410.97119437594273,1065.272529824249,419.8974609375,0.015625,-757.00287,182.25868,120.264404,59.56816,13.307924,-2.58382,-8.981055,-3.894909,-6.707763,-3.4799075,-7.7182646,-3.3522167,-10.615344,1,BTb-ord-G#1-pp-N-T16u
8,0.0023565036,395.00288247792275,1004.086096664934,419.8974609375,0.0146484375,-758.04395,185.68597,126.04346,64.18978,11.212034,-6.3517914,-13.494841,-4.977728,-6.6235476,-0.5853839,-5.44083,-3.9480433,-9.679672,1,BTb-ord-G#1-pp-N-T16u
9,0.0024571798,387.5511007500403,1007.9519964020708,409.130859375,0.01416015625,-758.88696,182.49567,124.92619,66.681625,15.981241,-4.2536044,-12.297913,-5.541073,-8.742789,-0.16324386,-5.68386,-3.1323562,-9.379259,1,BTb-ord-G#1-pp-N-T16u
